"発電所コード","エリア","発電所名","ユニット名","発電方式・燃種","対象日","00:30[kWh]","01:00[kWh]","01:30[kWh]","02:00[kWh]","02:30[kWh]","03:00[kWh]","03:30[kWh]","04:00[kWh]","04:30[kWh]","05:00[kWh]","05:30[kWh]","06:00[kWh]","06:30[kWh]","07:00[kWh]","07:30[kWh]","08:00[kWh]","08:30[kWh]","09:00[kWh]","09:30[kWh]","10:00[kWh]","10:30[kWh]","11:00[kWh]","11:30[kWh]","12:00[kWh]","12:30[kWh]","13:00[kWh]","13:30[kWh]","14:00[kWh]","14:30[kWh]","15:00[kWh]","15:30[kWh]","16:00[kWh]","16:30[kWh]","17:00[kWh]","17:30[kWh]","18:00[kWh]","18:30[kWh]","19:00[kWh]","19:30[kWh]","20:00[kWh]","20:30[kWh]","21:00[kWh]","21:30[kWh]","22:00[kWh]","22:30[kWh]","23:00[kWh]","23:30[kWh]","24:00[kWh]","日量[kWh]","更新日時"
"950AA","九州","電源開発松島火力発電所","2号機","火力（石炭）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"950AB","九州","電源開発松浦火力発電所","1号機","火力（石炭）","2025/11/25","304000","304000","304000","303000","303000","388000","424000","425000","469000","471000","471000","472000","471000","471000","471000","471000","470000","470000","470000","470000","356000","254000","254000","254000","190000","183000","246000","256000","255000","269000","350000","348000","349000","348000","348000","350000","448000","472000","471000","472000","471000","472000","472000","472000","472000","473000","472000","472000","18651000","2025/11/26 15:30:06"
"950AB","九州","電源開発松浦火力発電所","2号機","火力（石炭）","2025/11/25","408000","308000","306000","305000","397000","425000","424000","427000","471000","471000","472000","472000","472000","472000","472000","471000","471000","471000","471000","465000","319000","256000","255000","255000","254000","255000","256000","254000","255000","281000","439000","470000","471000","472000","471000","472000","471000","472000","472000","472000","472000","472000","472000","472000","472000","472000","472000","472000","19749000","2025/11/26 15:30:06"
"H709","九州","響灘火力発電所","1号機","火力（石炭）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","１号系列第１軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","１号系列第２軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","１号系列第３軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","１号系列第４軸","火力（ガス）","2025/11/25","43000","42000","43000","42000","43000","42000","43000","42000","55000","54000","46000","42000","43000","42000","48000","57000","58000","59000","47000","44000","44000","43000","45000","44000","43000","46000","47000","45000","43000","44000","48000","53000","52000","58000","58000","59000","56000","58000","59000","57000","57000","46000","44000","44000","45000","43000","44000","44000","2304000","2025/11/26 15:30:06"
"93062","九州","新大分発電所","１号系列第５軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","１号系列第６軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","２号系列第１軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17000","21000","39000","81000","105000","105000","104000","105000","105000","104000","103000","99000","72000","65000","70000","58000","55000","55000","1363000","2025/11/26 15:30:06"
"93062","九州","新大分発電所","２号系列第２軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","２号系列第３軸","火力（ガス）","2025/11/25","26000","26000","26000","25000","26000","26000","52000","56000","99000","103000","73000","54000","54000","53000","86000","104000","105000","104000","82000","55000","55000","55000","58000","85000","60000","81000","90000","81000","81000","79000","89000","90000","94000","103000","104000","104000","104000","104000","104000","104000","103000","99000","72000","65000","70000","58000","55000","54000","3536000","2025/11/26 15:30:06"
"93062","九州","新大分発電所","２号系列第４軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","３号系列第１軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","2000","4000","5000","13000","20000","29000","49000","67000","77000","73000","74000","74000","77000","95000","73000","92000","90000","78000","74000","82000","90000","100000","99000","107000","109000","109000","106000","109000","109000","108000","105000","101000","78000","78000","11000","0","0","0","2567000","2025/11/26 15:30:06"
"93062","九州","新大分発電所","３号系列第２軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","4000","5000","7000","15000","20000","37000","54000","75000","74000","74000","74000","77000","96000","73000","26000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","711000","2025/11/26 15:30:06"
"93062","九州","新大分発電所","３号系列第３軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"93062","九州","新大分発電所","３号系列第４軸","火力（ガス）","2025/11/25","112000","106000","104000","107000","111000","113000","136000","160000","207000","216000","186000","123000","132000","152000","203000","212000","212000","216000","186000","128000","113000","108000","169000","214000","141000","176000","175000","145000","152000","165000","165000","211000","207000","212000","213000","213000","221000","224000","225000","225000","218000","220000","185000","202000","182000","137000","164000","107000","8211000","2025/11/26 15:30:06"
"91061","九州","新小倉発電所","３号機","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"91061","九州","新小倉発電所","５号機","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"92061","九州","豊前発電所","２号機","火力（石油）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"40099930AA","九州","大分 第２発電所","単独","その他","2025/11/25","10000","10000","10000","10000","10000","11000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","11000","10000","11000","10000","11000","10000","10000","10000","10000","10000","11000","10000","11000","10000","10000","10000","10000","10000","10000","10000","10000","486000","2025/11/26 15:30:06"
"07001","沖縄","具志川1号","1号機","火力（石炭）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9100","15900","30800","36000","34500","42200","51400","51800","51700","43400","35200","33300","32100","34600","32100","23400","22600","22800","602900","2025/11/26 15:30:06"
"07002","沖縄","具志川2号","2号機","火力（石炭）","2025/11/25","23100","22800","23100","22900","22900","22800","22900","23900","25100","24900","23500","22700","22600","22500","22300","22400","22400","29400","33400","34300","34800","33300","33000","33300","33800","33400","33700","46500","50400","50900","48500","48700","38200","33000","33000","33200","32100","28400","25400","32300","33100","31200","15400","0","0","0","0","0","1305500","2025/11/26 15:30:06"
"05451","沖縄","石川石炭火力発電所１号機","1号機","火力（石炭）","2025/11/25","48500","44600","40600","40100","40600","40600","43600","45000","44600","44600","48000","57400","59400","63400","66800","66300","65800","67300","65800","66300","66800","60400","59900","53000","45500","46000","57400","58900","59400","58900","59400","58900","58900","61400","64800","66300","65800","67300","65800","64400","66300","62900","67300","66300","58900","57400","57400","59400","2754400","2025/11/26 15:30:06"
"05452","沖縄","石川石炭火力発電所２号機","2号機","火力（石炭）","2025/11/25","51500","45500","42600","41100","41600","49500","52500","53000","56400","62400","62900","57400","58400","64400","66800","67300","65800","68300","70800","69300","68800","64400","60900","49000","45500","47000","56400","63900","63400","62900","67300","69800","63900","64400","65800","68300","67800","70300","68800","64400","66300","65800","68300","69300","61900","61400","59400","60400","2913300","2025/11/26 15:30:06"
"09201","沖縄","金武1号","1号機","火力（石炭）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"09202","沖縄","金武2号","2号機","火力（石炭）","2025/11/25","82900","83200","82600","80100","80700","82300","83100","83100","83300","83100","83100","83100","83000","82900","83400","82800","82800","83300","82900","83000","82800","83100","82800","78700","81500","83200","83700","83000","83200","82900","82500","82800","82900","83200","83400","83400","82800","82900","83300","83200","82800","82700","83000","83300","83100","83100","78100","60300","3946400","2025/11/26 15:30:06"
"00101","沖縄","吉の浦1号","1号機","火力（ガス）","2025/11/25","70900","72100","72000","71900","72300","72300","71900","71700","72700","72200","72300","71800","72500","72400","72700","77600","84300","84800","80200","72000","70000","72100","69900","70400","73100","72400","74400","70900","76400","88500","80100","72800","70500","72400","72600","72900","70200","70900","71500","72200","71800","70600","70200","72200","71600","71200","70900","73000","3516300","2025/11/26 15:30:06"
"00102","沖縄","吉の浦2号","2号機","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"05001","沖縄","牧港9号","9号機","火力（石油）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"04002","沖縄","牧港GT2号","GT2号機","火力（石油）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"05301","沖縄","石川1号","1号機","火力（石油）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"05302","沖縄","石川2号","2号機","火力（石油）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
